Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Estimated_Recreational_hr,Estimated_Educational_hr,Threshold_Limit_hr
16,Female,3.73,Laptop,True,0.34,"Poor Sleep, Eye Strain, Anxiety",Rural,2.7835820895522385,0.9464179104477615,6.0
16,Male,5.77,Laptop,True,0.41,"Eye Strain, Anxiety",Urban,4.092198581560283,1.6778014184397163,6.0
10,Male,3.57,Smartphone,True,0.52,,Rural,2.3486842105263155,1.2213157894736844,2.0
10,Female,6.58,TV,True,0.52,Poor Sleep,Rural,4.328947368421052,2.251052631578948,2.0
10,Male,3.2,Smartphone,True,0.55,"Poor Sleep, Eye Strain",Urban,2.064516129032258,1.1354838709677422,2.0
11,Male,2.08,TV,False,0.31,,Rural,1.5877862595419847,0.49221374045801536,4.0
15,Male,4.26,Smartphone,True,0.42,"Poor Sleep, Eye Strain, Anxiety",Urban,3.0,1.2599999999999998,6.0
13,Male,8.24,TV,True,0.4,Poor Sleep,Urban,5.885714285714286,2.354285714285714,4.0
15,Male,3.85,Smartphone,True,0.35,"Poor Sleep, Anxiety, Obesity Risk",Urban,2.8518518518518516,0.9981481481481485,6.0
8,Female,1.63,Smartphone,False,0.59,,Urban,1.0251572327044025,0.6048427672955974,2.0
15,Male,2.2,Smartphone,False,0.44,,Rural,1.527777777777778,0.6722222222222223,6.0
11,Female,2.73,Tablet,False,0.35,,Urban,2.022222222222222,0.7077777777777778,4.0
18,Male,5.02,Smartphone,True,0.49,,Urban,3.3691275167785233,1.6508724832214763,6.0
8,Female,4.92,Tablet,True,0.59,"Poor Sleep, Anxiety",Urban,3.0943396226415096,1.8256603773584903,2.0
15,Female,4.32,Smartphone,True,0.33,Poor Sleep,Urban,3.2481203007518795,1.0718796992481208,6.0
11,Male,3.71,Smartphone,True,0.4,Poor Sleep,Urban,2.6500000000000004,1.0599999999999996,4.0
13,Male,4.29,Smartphone,True,0.3,,Urban,3.3,0.9900000000000002,4.0
15,Female,6.56,Smartphone,True,0.33,"Poor Sleep, Eye Strain",Urban,4.932330827067669,1.6276691729323307,6.0
11,Male,0.95,Smartphone,False,0.36,,Urban,0.698529411764706,0.251470588235294,4.0
10,Female,2.0,Smartphone,False,0.58,,Urban,1.2658227848101264,0.7341772151898736,2.0
16,Female,3.12,Smartphone,True,0.44,Eye Strain,Urban,2.166666666666667,0.9533333333333331,6.0
10,Female,1.65,Smartphone,False,0.56,,Urban,1.0576923076923077,0.5923076923076922,2.0
16,Male,3.96,Smartphone,True,0.37,Poor Sleep,Urban,2.890510948905109,1.069489051094891,6.0
9,Female,1.68,TV,False,0.6,,Rural,1.0499999999999998,0.6300000000000001,2.0
9,Female,4.05,TV,True,0.48,,Urban,2.7364864864864864,1.3135135135135134,2.0
9,Male,4.29,Tablet,True,0.53,Poor Sleep,Urban,2.803921568627451,1.4860784313725492,2.0
13,Male,4.46,Laptop,True,0.45,"Poor Sleep, Anxiety",Urban,3.075862068965517,1.3841379310344828,4.0
10,Male,0.0,TV,False,0.47,,Rural,0.0,0.0,2.0
16,Male,5.54,Smartphone,True,0.34,,Rural,4.134328358208955,1.405671641791045,6.0
11,Female,2.02,Tablet,False,0.39,,Urban,1.4532374100719423,0.5667625899280577,4.0
8,Female,1.67,TV,False,0.56,,Urban,1.0705128205128205,0.5994871794871794,2.0
11,Female,5.3,Tablet,True,0.33,"Poor Sleep, Eye Strain",Urban,3.984962406015037,1.3150375939849628,4.0
8,Female,9.35,Smartphone,True,0.55,Anxiety,Rural,6.032258064516129,3.3177419354838706,2.0
12,Male,3.97,Smartphone,True,0.36,Poor Sleep,Rural,2.919117647058824,1.0508823529411764,4.0
11,Male,4.12,Laptop,True,0.34,,Urban,3.074626865671642,1.0453731343283583,4.0
15,Male,4.88,Laptop,True,0.43,Eye Strain,Rural,3.4125874125874125,1.4674125874125874,6.0
15,Female,5.48,Smartphone,True,0.42,"Eye Strain, Anxiety",Urban,3.8591549295774654,1.620845070422535,6.0
14,Female,3.23,Smartphone,True,0.31,,Urban,2.465648854961832,0.7643511450381681,4.0
10,Male,5.99,TV,True,0.4,"Poor Sleep, Eye Strain",Urban,4.278571428571429,1.7114285714285709,2.0
8,Male,1.25,Tablet,False,0.4,,Urban,0.8928571428571429,0.3571428571428571,2.0
8,Male,0.0,Smartphone,False,0.44,,Urban,0.0,0.0,2.0
18,Male,3.91,Laptop,True,0.43,"Poor Sleep, Eye Strain",Rural,2.7342657342657346,1.1757342657342655,6.0
10,Female,8.74,Tablet,True,0.56,Poor Sleep,Urban,5.602564102564102,3.137435897435898,2.0
13,Female,7.85,TV,True,0.43,"Poor Sleep, Eye Strain",Rural,5.489510489510489,2.3604895104895105,4.0
14,Female,5.76,Smartphone,True,0.35,"Poor Sleep, Anxiety, Obesity Risk",Urban,4.266666666666667,1.4933333333333332,4.0
13,Female,3.37,Smartphone,True,0.46,Anxiety,Rural,2.308219178082192,1.0617808219178082,4.0
13,Female,4.11,Laptop,True,0.37,Poor Sleep,Urban,3.0,1.1100000000000003,4.0
13,Male,4.06,Smartphone,True,0.44,Poor Sleep,Urban,2.819444444444444,1.2405555555555554,4.0
10,Male,2.29,Smartphone,True,0.58,,Urban,1.4493670886075949,0.8406329113924051,2.0
13,Female,1.9,TV,False,0.43,,Urban,1.3286713286713288,0.5713286713286712,4.0
15,Male,3.83,Smartphone,True,0.42,Poor Sleep,Urban,2.6971830985915495,1.1328169014084506,6.0
18,Male,4.13,Smartphone,True,0.33,Poor Sleep,Rural,3.1052631578947367,1.0247368421052632,6.0
18,Female,3.99,Smartphone,True,0.41,Eye Strain,Rural,2.8297872340425534,1.1602127659574468,6.0
9,Male,0.0,Tablet,False,0.44,,Urban,0.0,0.0,2.0
12,Male,3.54,TV,True,0.34,"Poor Sleep, Eye Strain",Urban,2.6417910447761193,0.8982089552238808,4.0
8,Female,2.4,TV,True,0.44,,Urban,1.6666666666666667,0.7333333333333332,2.0
8,Male,5.51,Smartphone,True,0.6,"Poor Sleep, Obesity Risk",Rural,3.4437499999999996,2.06625,2.0
12,Male,4.68,Tablet,True,0.42,"Poor Sleep, Eye Strain, Obesity Risk",Urban,3.295774647887324,1.3842253521126757,4.0
10,Male,4.05,TV,True,0.42,Poor Sleep,Urban,2.852112676056338,1.1978873239436618,2.0
11,Female,3.97,Smartphone,True,0.36,Eye Strain,Rural,2.919117647058824,1.0508823529411764,4.0
10,Male,9.2,Smartphone,True,0.48,Eye Strain,Urban,6.216216216216216,2.9837837837837835,2.0
8,Male,3.93,Smartphone,True,0.43,,Urban,2.7482517482517483,1.1817482517482518,2.0
8,Female,0.0,Smartphone,False,0.55,,Urban,0.0,0.0,2.0
12,Female,3.15,Tablet,True,0.38,"Poor Sleep, Anxiety",Urban,2.282608695652174,0.8673913043478261,4.0
13,Male,2.42,Laptop,False,0.4,,Urban,1.7285714285714286,0.6914285714285713,4.0
10,Female,0.66,Smartphone,False,0.54,,Urban,0.4285714285714286,0.23142857142857143,2.0
16,Female,1.92,Smartphone,False,0.38,,Urban,1.391304347826087,0.528695652173913,6.0
12,Male,4.46,Laptop,True,0.3,Poor Sleep,Urban,3.4307692307692306,1.0292307692307694,4.0
15,Male,5.57,Smartphone,True,0.44,Eye Strain,Rural,3.868055555555556,1.7019444444444445,6.0
8,Male,6.76,Tablet,True,0.48,"Poor Sleep, Eye Strain",Urban,4.5675675675675675,2.1924324324324322,2.0
12,Male,5.69,Smartphone,True,0.43,"Poor Sleep, Eye Strain, Obesity Risk",Urban,3.9790209790209796,1.7109790209790208,4.0
10,Male,4.51,Tablet,True,0.44,,Urban,3.131944444444444,1.3780555555555556,2.0
8,Female,2.9,Smartphone,True,0.56,,Urban,1.8589743589743588,1.041025641025641,2.0
11,Male,3.35,Smartphone,True,0.44,Poor Sleep,Rural,2.326388888888889,1.0236111111111112,4.0
12,Male,5.82,TV,True,0.45,"Poor Sleep, Eye Strain, Anxiety",Urban,4.013793103448276,1.806206896551724,4.0
14,Male,5.09,TV,True,0.43,Poor Sleep,Urban,3.5594405594405596,1.5305594405594403,4.0
8,Female,5.49,TV,True,0.46,"Poor Sleep, Obesity Risk",Rural,3.76027397260274,1.7297260273972603,2.0
10,Male,4.1,Tablet,True,0.45,"Poor Sleep, Obesity Risk",Urban,2.8275862068965516,1.272413793103448,2.0
9,Male,6.83,Smartphone,True,0.56,"Poor Sleep, Eye Strain",Rural,4.378205128205128,2.4517948717948723,2.0
16,Male,4.1,TV,True,0.49,,Rural,2.751677852348993,1.3483221476510066,6.0
17,Female,2.9,Laptop,False,0.35,,Urban,2.148148148148148,0.751851851851852,6.0
13,Male,4.78,Smartphone,True,0.46,"Poor Sleep, Anxiety",Urban,3.2739726027397262,1.506027397260274,4.0
17,Female,5.69,Smartphone,True,0.33,,Urban,4.2781954887218046,1.4118045112781958,6.0
10,Male,6.33,Tablet,True,0.5,Poor Sleep,Urban,4.22,2.1100000000000003,2.0
15,Male,3.14,TV,True,0.37,Anxiety,Urban,2.291970802919708,0.848029197080292,6.0
15,Male,5.56,Laptop,True,0.31,"Poor Sleep, Obesity Risk",Urban,4.244274809160305,1.3157251908396947,6.0
9,Male,3.11,Smartphone,True,0.47,Anxiety,Urban,2.1156462585034013,0.9943537414965986,2.0
13,Male,4.9,TV,True,0.38,"Poor Sleep, Obesity Risk",Urban,3.55072463768116,1.3492753623188403,4.0
14,Male,6.39,Tablet,True,0.4,"Poor Sleep, Anxiety",Urban,4.564285714285714,1.8257142857142856,4.0
9,Male,1.38,Smartphone,False,0.52,,Urban,0.9078947368421052,0.4721052631578947,2.0
18,Male,7.75,Tablet,True,0.34,,Urban,5.7835820895522385,1.9664179104477615,6.0
17,Female,5.12,Smartphone,True,0.3,Poor Sleep,Urban,3.9384615384615382,1.1815384615384619,6.0
9,Female,2.31,Smartphone,True,0.59,,Urban,1.4528301886792454,0.8571698113207546,2.0
17,Female,5.34,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban,3.63265306122449,1.70734693877551,6.0
8,Male,7.91,Smartphone,True,0.58,Poor Sleep,Urban,5.006329113924051,2.9036708860759495,2.0
15,Female,4.46,Tablet,True,0.32,"Poor Sleep, Eye Strain",Rural,3.3787878787878785,1.0812121212121215,6.0
8,Male,2.02,Smartphone,True,0.57,,Urban,1.2866242038216562,0.7333757961783438,2.0
16,Male,4.92,Smartphone,True,0.47,Poor Sleep,Rural,3.3469387755102042,1.5730612244897957,6.0
18,Male,4.64,Smartphone,True,0.46,Poor Sleep,Urban,3.1780821917808217,1.461917808219178,6.0
13,Male,3.55,TV,True,0.34,"Poor Sleep, Eye Strain",Rural,2.649253731343283,0.9007462686567167,4.0
14,Female,5.04,Smartphone,True,0.38,Poor Sleep,Urban,3.6521739130434785,1.3878260869565215,4.0
17,Male,2.91,Tablet,False,0.34,,Rural,2.171641791044776,0.7383582089552241,6.0
14,Male,4.64,Smartphone,True,0.44,"Poor Sleep, Anxiety",Rural,3.2222222222222223,1.4177777777777774,4.0
17,Female,4.68,Tablet,True,0.38,"Poor Sleep, Eye Strain",Urban,3.391304347826087,1.2886956521739128,6.0
10,Female,6.09,TV,True,0.47,"Eye Strain, Anxiety, Obesity Risk",Rural,4.142857142857143,1.9471428571428566,2.0
9,Female,4.12,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Rural,2.802721088435374,1.317278911564626,2.0
16,Female,5.29,TV,True,0.5,Anxiety,Rural,3.526666666666667,1.7633333333333332,6.0
15,Male,4.03,Smartphone,True,0.38,Poor Sleep,Rural,2.9202898550724643,1.109710144927536,6.0
17,Male,5.44,Laptop,True,0.36,"Eye Strain, Anxiety",Urban,4.000000000000001,1.4399999999999995,6.0
14,Male,4.94,Smartphone,True,0.41,,Urban,3.5035460992907805,1.4364539007092199,4.0
16,Female,3.95,Laptop,True,0.41,,Urban,2.801418439716312,1.148581560283688,6.0
11,Female,3.28,Smartphone,True,0.36,Poor Sleep,Urban,2.411764705882353,0.868235294117647,4.0
11,Female,4.39,Smartphone,True,0.37,Poor Sleep,Urban,3.204379562043795,1.1856204379562048,4.0
8,Female,1.87,Smartphone,False,0.59,,Urban,1.1761006289308178,0.6938993710691823,2.0
15,Male,3.07,Smartphone,True,0.46,,Urban,2.102739726027397,0.9672602739726028,6.0
10,Male,0.96,TV,False,0.54,,Urban,0.6233766233766234,0.3366233766233766,2.0
14,Male,3.82,Smartphone,True,0.31,Poor Sleep,Urban,2.916030534351145,0.903969465648855,4.0
9,Female,0.26,TV,False,0.55,,Rural,0.16774193548387098,0.09225806451612903,2.0
9,Male,3.21,Smartphone,True,0.45,"Poor Sleep, Eye Strain, Obesity Risk",Urban,2.213793103448276,0.9962068965517239,2.0
14,Female,5.15,Tablet,True,0.36,"Poor Sleep, Eye Strain, Anxiety",Urban,3.7867647058823537,1.3632352941176467,4.0
13,Male,4.86,Smartphone,True,0.48,"Eye Strain, Obesity Risk",Urban,3.283783783783784,1.576216216216216,4.0
10,Male,5.88,TV,True,0.41,Anxiety,Urban,4.170212765957447,1.7097872340425528,2.0
16,Male,4.29,Tablet,True,0.46,Poor Sleep,Urban,2.9383561643835616,1.3516438356164384,6.0
17,Male,6.13,TV,True,0.39,Eye Strain,Urban,4.410071942446042,1.7199280575539575,6.0
13,Female,4.53,Laptop,True,0.5,,Urban,3.02,1.5100000000000002,4.0
17,Female,6.49,TV,True,0.37,"Poor Sleep, Eye Strain, Obesity Risk",Rural,4.737226277372263,1.7527737226277376,6.0
17,Male,4.61,Laptop,True,0.33,Poor Sleep,Urban,3.4661654135338344,1.1438345864661659,6.0
13,Male,4.04,Tablet,True,0.35,,Urban,2.9925925925925925,1.0474074074074076,4.0
8,Male,4.31,TV,True,0.46,Eye Strain,Urban,2.9520547945205475,1.357945205479452,2.0
11,Male,4.55,TV,True,0.43,"Poor Sleep, Eye Strain",Rural,3.1818181818181817,1.3681818181818182,4.0
17,Male,4.76,Smartphone,True,0.46,"Poor Sleep, Obesity Risk",Urban,3.26027397260274,1.49972602739726,6.0
13,Female,4.08,Smartphone,True,0.39,Obesity Risk,Urban,2.935251798561151,1.144748201438849,4.0
13,Female,5.54,TV,True,0.42,Poor Sleep,Rural,3.9014084507042255,1.6385915492957746,4.0
18,Female,6.81,Laptop,True,0.4,,Urban,4.864285714285714,1.9457142857142857,6.0
12,Female,4.05,Smartphone,True,0.42,Poor Sleep,Urban,2.852112676056338,1.1978873239436618,4.0
8,Female,7.57,Smartphone,True,0.57,Poor Sleep,Urban,4.821656050955415,2.7483439490445853,2.0
15,Female,4.55,Smartphone,True,0.43,"Poor Sleep, Eye Strain",Rural,3.1818181818181817,1.3681818181818182,6.0
12,Male,3.13,Smartphone,True,0.33,"Poor Sleep, Eye Strain",Urban,2.3533834586466162,0.7766165413533836,4.0
12,Female,4.26,TV,True,0.49,"Poor Sleep, Eye Strain",Rural,2.859060402684564,1.400939597315436,4.0
14,Male,4.28,TV,True,0.47,Poor Sleep,Urban,2.9115646258503403,1.36843537414966,4.0
11,Female,5.24,Smartphone,True,0.32,Poor Sleep,Urban,3.9696969696969697,1.2703030303030305,4.0
13,Male,3.75,Tablet,True,0.36,Anxiety,Urban,2.757352941176471,0.992647058823529,4.0
11,Male,4.54,Laptop,True,0.37,Eye Strain,Rural,3.313868613138686,1.2261313868613142,4.0
10,Male,2.79,Smartphone,True,0.59,,Urban,1.7547169811320757,1.0352830188679243,2.0
14,Male,5.67,Smartphone,True,0.35,"Poor Sleep, Eye Strain",Rural,4.199999999999999,1.4700000000000006,4.0
15,Female,3.91,Laptop,True,0.49,Poor Sleep,Rural,2.6241610738255035,1.2858389261744967,6.0
11,Female,4.55,Laptop,True,0.49,Poor Sleep,Rural,3.053691275167785,1.4963087248322147,4.0
9,Male,11.18,Tablet,True,0.52,Eye Strain,Rural,7.355263157894736,3.8247368421052634,2.0
17,Female,7.29,Laptop,True,0.49,Poor Sleep,Rural,4.89261744966443,2.3973825503355704,6.0
10,Male,2.76,Tablet,True,0.54,,Urban,1.7922077922077921,0.9677922077922076,2.0
8,Female,0.96,Smartphone,False,0.4,,Urban,0.6857142857142857,0.27428571428571424,2.0
15,Female,4.91,Smartphone,True,0.35,,Rural,3.637037037037037,1.2729629629629633,6.0
10,Male,3.23,Tablet,True,0.58,Poor Sleep,Urban,2.0443037974683542,1.1856962025316458,2.0
17,Female,4.71,Smartphone,True,0.39,Eye Strain,Urban,3.3884892086330933,1.3215107913669066,6.0
14,Male,3.41,TV,True,0.35,"Poor Sleep, Anxiety",Urban,2.5259259259259257,0.8840740740740745,4.0
17,Female,5.22,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Urban,3.8102189781021893,1.4097810218978104,6.0
12,Female,3.67,Smartphone,True,0.33,"Poor Sleep, Anxiety",Rural,2.7593984962406015,0.9106015037593984,4.0
17,Female,5.45,Tablet,True,0.41,"Eye Strain, Anxiety",Urban,3.8652482269503547,1.5847517730496454,6.0
12,Female,3.6,Laptop,True,0.48,"Poor Sleep, Eye Strain",Rural,2.4324324324324325,1.1675675675675676,4.0
14,Female,4.36,Smartphone,True,0.46,Poor Sleep,Urban,2.986301369863014,1.3736986301369862,4.0
16,Male,4.51,Smartphone,True,0.46,Anxiety,Rural,3.089041095890411,1.4209589041095887,6.0
12,Male,5.6,Laptop,True,0.47,Obesity Risk,Urban,3.8095238095238093,1.7904761904761903,4.0
8,Male,4.1,Smartphone,True,0.53,"Poor Sleep, Eye Strain",Urban,2.679738562091503,1.4202614379084966,2.0
17,Female,5.7,Smartphone,True,0.38,,Rural,4.130434782608696,1.569565217391304,6.0
17,Female,6.58,Smartphone,True,0.49,,Rural,4.416107382550336,2.1638926174496644,6.0
8,Female,7.78,TV,True,0.5,Poor Sleep,Rural,5.1866666666666665,2.5933333333333337,2.0
9,Male,5.32,TV,True,0.42,Eye Strain,Urban,3.746478873239437,1.5735211267605633,2.0
13,Male,5.04,Tablet,True,0.33,,Rural,3.789473684210526,1.250526315789474,4.0
16,Female,5.2,Tablet,True,0.4,Poor Sleep,Rural,3.714285714285715,1.4857142857142853,6.0
15,Female,5.02,TV,True,0.35,Poor Sleep,Urban,3.718518518518518,1.3014814814814817,6.0
12,Female,4.52,TV,True,0.37,Poor Sleep,Urban,3.2992700729927003,1.2207299270072993,4.0
8,Male,2.68,TV,True,0.41,,Urban,1.9007092198581563,0.7792907801418438,2.0
14,Female,4.91,Smartphone,True,0.4,Obesity Risk,Urban,3.5071428571428576,1.4028571428571426,4.0
12,Male,4.97,Laptop,True,0.32,"Poor Sleep, Anxiety",Rural,3.7651515151515147,1.204848484848485,4.0
13,Female,2.73,Smartphone,False,0.3,,Urban,2.1,0.6299999999999999,4.0
14,Male,5.77,Laptop,True,0.42,Poor Sleep,Rural,4.063380281690141,1.7066197183098586,4.0
10,Female,6.68,Smartphone,True,0.42,Poor Sleep,Urban,4.704225352112676,1.9757746478873237,2.0
17,Male,3.74,TV,True,0.47,,Urban,2.54421768707483,1.1957823129251701,6.0
10,Female,9.33,Tablet,True,0.41,Poor Sleep,Rural,6.617021276595745,2.7129787234042553,2.0
12,Male,4.95,Smartphone,True,0.46,Poor Sleep,Urban,3.3904109589041096,1.5595890410958906,4.0
13,Male,4.66,Smartphone,True,0.48,Poor Sleep,Urban,3.1486486486486487,1.5113513513513515,4.0
16,Male,3.47,TV,True,0.39,"Poor Sleep, Eye Strain",Urban,2.4964028776978417,0.9735971223021584,6.0
12,Male,4.58,Smartphone,True,0.49,Obesity Risk,Urban,3.073825503355705,1.5061744966442951,4.0
8,Female,8.46,Smartphone,True,0.46,,Urban,5.794520547945206,2.665479452054795,2.0
11,Female,3.93,Smartphone,True,0.33,,Rural,2.954887218045113,0.9751127819548873,4.0
12,Male,5.47,Smartphone,True,0.33,Eye Strain,Urban,4.112781954887217,1.3572180451127824,4.0
17,Male,4.05,Laptop,True,0.44,,Urban,2.8125,1.2374999999999998,6.0
17,Female,4.88,TV,True,0.37,Poor Sleep,Urban,3.5620437956204376,1.3179562043795623,6.0
12,Female,5.21,Laptop,True,0.33,,Urban,3.9172932330827064,1.2927067669172936,4.0
14,Male,3.11,Laptop,True,0.4,"Poor Sleep, Eye Strain",Urban,2.2214285714285715,0.8885714285714283,4.0
11,Female,5.47,Tablet,True,0.4,,Urban,3.907142857142857,1.5628571428571427,4.0
8,Female,4.45,Smartphone,True,0.59,Poor Sleep,Rural,2.7987421383647804,1.6512578616352198,2.0
12,Female,5.09,Laptop,True,0.48,"Poor Sleep, Obesity Risk",Rural,3.439189189189189,1.6508108108108108,4.0
14,Female,2.56,Tablet,False,0.38,,Urban,1.8550724637681162,0.7049275362318839,4.0
17,Female,4.78,Smartphone,True,0.41,,Urban,3.390070921985816,1.3899290780141844,6.0
17,Female,5.9,Laptop,True,0.35,Poor Sleep,Urban,4.37037037037037,1.5296296296296301,6.0
13,Female,3.73,Smartphone,True,0.34,Poor Sleep,Urban,2.7835820895522385,0.9464179104477615,4.0
12,Male,3.76,Smartphone,True,0.38,"Poor Sleep, Eye Strain, Obesity Risk",Urban,2.7246376811594204,1.0353623188405794,4.0
11,Male,3.74,Laptop,True,0.46,"Poor Sleep, Anxiety",Rural,2.5616438356164384,1.1783561643835618,4.0
9,Female,5.87,Smartphone,True,0.45,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",Urban,4.048275862068966,1.8217241379310343,2.0
11,Female,6.62,TV,True,0.49,Eye Strain,Rural,4.442953020134229,2.1770469798657714,4.0
17,Female,6.0,Smartphone,True,0.49,Poor Sleep,Urban,4.026845637583893,1.973154362416107,6.0
17,Female,5.71,TV,True,0.43,Poor Sleep,Urban,3.9930069930069934,1.7169930069930066,6.0
10,Male,3.87,Smartphone,True,0.56,Poor Sleep,Urban,2.480769230769231,1.3892307692307693,2.0
17,Male,3.94,Laptop,True,0.48,Poor Sleep,Rural,2.6621621621621623,1.2778378378378377,6.0
8,Male,2.61,Smartphone,True,0.45,,Rural,1.8,0.8099999999999998,2.0
15,Female,6.88,Smartphone,True,0.44,Eye Strain,Urban,4.777777777777778,2.102222222222222,6.0
12,Male,5.41,Tablet,True,0.32,Eye Strain,Rural,4.098484848484849,1.3115151515151515,4.0
11,Female,3.67,TV,True,0.36,"Poor Sleep, Eye Strain, Obesity Risk",Rural,2.698529411764706,0.9714705882352939,4.0
15,Male,7.42,Smartphone,True,0.37,Poor Sleep,Urban,5.416058394160584,2.003941605839416,6.0
14,Female,3.39,Laptop,True,0.37,"Poor Sleep, Anxiety",Urban,2.4744525547445253,0.9155474452554748,4.0
9,Male,7.41,TV,True,0.59,,Urban,4.660377358490567,2.7496226415094336,2.0
8,Male,3.08,TV,True,0.42,,Rural,2.1690140845070425,0.9109859154929576,2.0
18,Female,3.89,Tablet,True,0.43,Eye Strain,Urban,2.7202797202797204,1.1697202797202797,6.0
11,Male,4.57,Smartphone,True,0.32,,Urban,3.4621212121212124,1.107878787878788,4.0
15,Male,6.81,TV,True,0.45,Eye Strain,Urban,4.696551724137931,2.1134482758620683,6.0
9,Female,6.87,TV,True,0.59,Poor Sleep,Urban,4.320754716981132,2.549245283018868,2.0
10,Female,3.56,Smartphone,True,0.42,Eye Strain,Rural,2.507042253521127,1.052957746478873,2.0
8,Female,4.95,Tablet,True,0.59,"Poor Sleep, Eye Strain, Obesity Risk",Urban,3.1132075471698117,1.8367924528301884,2.0
8,Male,7.2,Smartphone,True,0.6,,Rural,4.5,2.7,2.0
10,Male,2.48,Smartphone,True,0.42,,Rural,1.7464788732394367,0.7335211267605632,2.0
18,Male,2.29,Smartphone,False,0.41,,Urban,1.624113475177305,0.6658865248226951,6.0
12,Female,6.82,Smartphone,True,0.32,"Poor Sleep, Anxiety",Rural,5.166666666666667,1.6533333333333333,4.0
10,Female,4.18,Smartphone,True,0.59,"Poor Sleep, Obesity Risk",Rural,2.6289308176100628,1.551069182389937,2.0
8,Male,7.59,Smartphone,True,0.57,,Urban,4.834394904458599,2.7556050955414007,2.0
8,Male,4.96,Smartphone,True,0.51,Eye Strain,Urban,3.2847682119205297,1.6752317880794703,2.0
15,Female,2.7,Laptop,False,0.42,,Urban,1.9014084507042255,0.7985915492957747,6.0
17,Female,5.37,Smartphone,True,0.35,"Poor Sleep, Eye Strain",Urban,3.9777777777777774,1.3922222222222227,6.0
18,Female,3.02,Laptop,True,0.31,"Poor Sleep, Eye Strain",Urban,2.3053435114503817,0.7146564885496183,6.0
9,Female,2.28,TV,True,0.46,,Rural,1.5616438356164382,0.7183561643835616,2.0
10,Male,7.37,TV,True,0.55,Eye Strain,Urban,4.754838709677419,2.6151612903225807,2.0
9,Female,0.62,TV,False,0.59,,Rural,0.389937106918239,0.23006289308176098,2.0
10,Male,5.21,Tablet,True,0.58,Poor Sleep,Urban,3.2974683544303796,1.9125316455696204,2.0
14,Female,6.65,Tablet,True,0.38,"Poor Sleep, Anxiety",Urban,4.8188405797101455,1.831159420289855,4.0
8,Female,2.8,Tablet,True,0.55,,Urban,1.8064516129032255,0.9935483870967743,2.0
17,Female,6.48,Smartphone,True,0.44,,Rural,4.500000000000001,1.9799999999999995,6.0
15,Male,5.88,TV,True,0.49,,Urban,3.946308724832215,1.933691275167785,6.0
17,Male,6.03,Laptop,True,0.34,Poor Sleep,Urban,4.5,1.5300000000000002,6.0
17,Female,5.55,TV,True,0.35,Poor Sleep,Rural,4.111111111111111,1.438888888888889,6.0
17,Male,4.89,TV,True,0.31,"Poor Sleep, Anxiety",Urban,3.7328244274809155,1.1571755725190842,6.0
